ID,State,Type,Address,Price,Bedroom,Bathroom,Parking
438350616,VIC,House,"104 Scotsdale Drive, Cranbourne East",$650 per week,4 bedrooms,study,2 bathrooms
438350600,VIC,Apartment,"304/202 Surrey Road, Blackburn",$480/week,1 bedroom,1 bathroom,1 parking space
438350592,VIC,Apartment,"1301/18 Cavendish Street, Geelong",$570 per week,2 bedrooms,2 bathrooms,1 parking space
438350572,VIC,Apartment,"1407D/4 Tannery Walk, Footscray",$560 per week,3 bedrooms,2 bathrooms,1 parking space
438350568,VIC,House,"23 Park Street, Mordialloc","$1,200 per week",4 bedrooms,2 bathrooms,3 parking spaces
438350564,VIC,Apartment,"A211/149-157 Thirteenth Street, Mildura",$450.00 per week,2 bedrooms,2 bathrooms,1 parking space
438350556,VIC,House,"1 Paris Avenue, Croydon South",$550 per week,5 bedrooms,2 bathrooms,2 parking spaces
438350552,VIC,House,"49 Ambrosia Way, Beveridge",$450 per week ($1955 pcm),4 bedrooms,2 bathrooms,2 parking spaces
438350536,VIC,House,"110 Rosebud Parade, Rosebud",$530 Per Week,3 bedrooms,2 bathrooms,2 parking spaces
438350512,VIC,House,"55 Webster Street, Mortlake",$450.00 weekly,3 bedrooms,1 bathroom,2 parking spaces
438350484,VIC,House,"5 Shoreline Lane, Point Cook",$560 per week,4 bedrooms,2 bathrooms,2 parking spaces
438350460,VIC,Unit,"23A Ridgeway Crescent, Kennington",$260 per week,1 bedroom,1 bathroom,1 parking space
438350404,VIC,House,"190 Auburn Road, Hawthorn",$2000 pw/$8690 pcm,4 bedrooms,3 bathrooms,1 parking space
438350400,VIC,Apartment,"5806/119 Abeckett St, Melbourne",$1100/week,3 bedrooms,2 bathrooms,1 parking space
438350364,VIC,Townhouse,"11 Vera Close, Clyde North",$600 per week,3 bedrooms,2 bathrooms,1 parking space
438350324,VIC,Townhouse,"2/30 Winton St, Burwood",$750 per week,2 bedrooms,2 bathrooms,1 parking space
438350312,VIC,House,"88 Bridle Road, Morwell",$530 per week,5 bedrooms,2 bathrooms,2 parking spaces
438350304,VIC,Apartment,"408/222 Bay Road, Sandringham",$650 per week,2 bedrooms,2 bathrooms,1 parking space
438350300,VIC,Unit,"Address available on request, Mordialloc",$630 per week,2 bedrooms,1 bathroom,2 parking spaces
438350292,VIC,House,"3 Shaw Avenue, Wendouree",$440 per week,4 bedrooms,2 bathrooms,2 parking spaces
438350276,VIC,Unit,"4/12-14 Clare Street, Parkdale",$680 per week,3 bedrooms,1 bathroom,2 parking spaces
438350272,VIC,House,"341 Mandalay Circuit, Beveridge",$460 per week ($1999 pcm),4 bedrooms,2 bathrooms,2 parking spaces
438350236,VIC,House,"39 Montia Street, Tarneit",$480 per week,3 bedrooms,2 bathrooms,2 parking spaces
438350208,VIC,Apartment,"206/12 Queens Road, Melbourne",$550 per week,1 bedroom,1 bathroom,1 parking space
438350204,VIC,House,"4/55-57 Strathavan Drive, Berwick",$550 per week,3 bedrooms,1 bathroom,1 parking space
438350196,VIC,Apartment,"8/183 Napier Street, Essendon",$350pw / $1521.00pcm,2 bedrooms,1 bathroom,1 parking space
438350192,VIC,House,"6 Fawkner Street, Ballarat Central",$400.00 pw,3 bedrooms,1 bathroom,2 parking spaces
438350188,VIC,Unit,"21A Sweeney Street, Black Hill",$220.00 per week,1 bedroom,1 bathroom,1 parking space
438350184,VIC,Townhouse,"62a Orwil Street, Frankston",$570 per week,3 bedrooms,2 bathrooms,1 parking space
438350180,VIC,Apartment,"2503/560 Lonsdale Street, Melbourne",$580 per week,1 bedroom,study,1 bathroom
438350176,VIC,Townhouse,"4/26 Oxford Street, Nunawading",$770 per week,3 bedrooms,3 bathrooms,2 parking spaces
438350172,VIC,House,"16 Caroline Chisholm Dr, Kyneton",$480 per week,3 bedrooms,2 bathrooms,1 parking space
438350160,VIC,Apartment,"6/76A Stanhope Street, Malvern",$400 per week,2 bedrooms,1 bathroom,1 parking space
438350156,VIC,Apartment,"25/122 High Street, Preston",$475 per week,2 bedrooms,2 bathrooms,1 parking space
438350140,VIC,Apartment,"3/113 Park Street, South Yarra",$695 per week,2 bedrooms,1 bathroom,1 parking space
438350136,VIC,House,"14 Bath Street, Mornington",$720 per week,3 bedrooms,2 bathrooms,2 parking spaces
438350128,VIC,Unit,"17 Tower Avenue, Frankston",$410 pw,2 bedrooms,1 bathroom,1 parking space
438350124,VIC,House,"30 Berembong Drive, Keilor East",$550pw/$2390pcm,3 bedrooms,1 bathroom,4 parking spaces
438350112,VIC,Apartment,"2212/500 Elizabeth Street, Melbourne",$750/w & Furnished,2 bedrooms,1 bathroom,
438350104,VIC,Apartment,"5801/648 Lonsdale Street, Melbourne",$800 per week,2 bedrooms,2 bathrooms,
438350088,VIC,House,"12 Quirk Road, Lucas",$450 per week,3 bedrooms,2 bathrooms,2 parking spaces
438350064,VIC,Unit,"2/12 Clarendon Street, Maidstone",$600 per week,3 bedrooms,2 bathrooms,1 parking space
438350048,VIC,Townhouse,"146a Asbury Street East Street, Ocean Grove",$750 per week,4 bedrooms,2 bathrooms,2 parking spaces
438350040,VIC,House,"35 Balcombe Drive, Wyndham Vale",$395 per week,4 bedrooms,2 bathrooms,4 parking spaces
438350036,VIC,House,"3 Royal Spoonbill Loop, Wallan",$420 pw,3 bedrooms,1 bathroom,1 parking space
438350020,VIC,Apartment,"304/15 Bond Street, Caulfield North",$550,2 bedrooms,1 bathroom,1 parking space
438350016,VIC,Apartment,"3104/120 Abeckett Street, Melbourne",$620 per week,1 bedroom,1 bathroom,1 parking space
438350012,VIC,House,"20 Hogan Road, Ballan",$480 per week,4 bedrooms,1 bathroom,2 parking spaces
438353100,SA,House,"17 Mary Street, Mitchell Park",$540 per week,3 bedrooms,1 bathroom,2 parking spaces
438353000,SA,Townhouse,"1/23 Lonsdale Street, Woodville North",$560 /Wk,3 bedrooms,1 bathroom,1 parking space
438352920,SA,Unit,"5/65 Queen Street, Norwood",$420 per week,2 bedrooms,1 bathroom,1 parking space
438352880,SA,Duplex/Semi-detached,"31 Jubilee Avenue, Angaston",$325 per week,3 bedrooms,1 bathroom,3 parking spaces
438352864,SA,Unit,"1/2 Sedunary Road, Morphett Vale",$300 Will increase in August,2 bedrooms,1 bathroom,2 parking spaces
438352848,SA,House,"18 Seventh Avenue, St Peters",$950 per week,4 bedrooms,2 bathrooms,2 parking spaces
438352664,SA,House,"46 Rotorua Avenue, Park Holme",$600.00 Per Week,3 bedrooms,2 bathrooms,1 parking space
438352660,SA,Unit,"3/108 Main South Road, Old Reynella",$420.00 Per Week,2 bedrooms,1 bathroom,1 parking space
438352528,SA,House,"57/30 Troon Drive, Normanville",$475 per week,3 bedrooms,2 bathrooms,2 parking spaces
438352504,SA,House,"18 Hauteville Terrace, Eastwood",$950 per week,4 bedrooms,2 bathrooms,2 parking spaces
438352500,SA,Apartment,"24/58 King William Street, Kent Town","$1,000 per week",2 bedrooms,2 bathrooms,2 parking spaces
438352464,SA,House,"14 Carrondown Walk, Brompton",$570 / Wk,3 bedrooms,1 bathroom,2 parking spaces
438352444,SA,Apartment,"4/1 Hardys Road, Underdale",$360 per week,2 bedrooms,1 bathroom,1 parking space
438352388,SA,Townhouse,"5/41 Lochside Drive, West Lakes",$500 per week,3 bedrooms,1 bathroom,2 parking spaces
438352152,SA,House,"10 Petch Street, Loxton",$350 per week,3 bedrooms,1 bathroom,6 parking spaces
438352056,SA,House,"3 Clarence Avenue, Klemzig",550 per week,3 bedrooms,2 bathrooms,2 parking spaces
438352036,SA,Townhouse,"28 Saxon Street, Smithfield Plains",$450 per week,3 bedrooms,1 bathroom,2 parking spaces
438351980,SA,House,"32 Vernon Crescent, Maslin Beach",$680 per week,4 bedrooms,2 bathrooms,
438351968,SA,House,"1B Blythe Street, Parkside",$570 Per Week,2 bedrooms,1 bathroom,1 parking space
438351900,SA,House,"15 Wildwood Drive, Salisbury Park",$450 per week,3 bedrooms,2 bathrooms,3 parking spaces
438351748,SA,House,"297 Hampstead Road, Northfield",$500 Per Week,3 bedrooms,1 bathroom,1 parking space
438351664,SA,House,"136 Swanport Road, Murray Bridge",$430 per week,3 bedrooms,1 bathroom,1 parking space
438351568,SA,House,"22B Doreen Street, Vale Park",$780 per week,4 bedrooms,2 bathrooms,2 parking spaces
438351228,SA,House,"227 Commercial Street East, Mount Gambier",$320,3 bedrooms,1 bathroom,1 parking space
438351212,SA,House,"14 Laird Street, Mount Gambier",315,3 bedrooms,1 bathroom,1 parking space
438351152,SA,Unit,"7/126 Crouch Street North, Mount Gambier",260 per week,2 bedrooms,1 bathroom,1 parking space
438350892,SA,Apartment,"1412/297 Pirie Street, Adelaide",$615 per week,2 bedrooms,2 bathrooms,1 parking space
438350528,SA,House,"20 Gravity Grove, Munno Para West",$500 per week,3 bedrooms,2 bathrooms,1 parking space
438350248,SA,House,"15 Rhyl Avenue, Wayville",$920 per week,3 bedrooms,2 bathrooms,4 parking spaces
438350148,SA,Townhouse,"5/11 Martin Court, West Lakes",$560 per week,2 bedrooms,1 bathroom,1 parking space
438350052,SA,House,"39A Tyrone Street, McCracken",$495 per week,4 bedrooms,2 bathrooms,1 parking space
438349856,SA,House,"19 Bracken Avenue, Andrews Farm",$480 / Wk,3 bedrooms,2 bathrooms,1 parking space
438349844,SA,House,"16 Smith Road, Salisbury East",$495 / Wk,3 bedrooms,2 bathrooms,1 parking space
438349764,SA,House,"7 Henry Street, Mansfield Park",$460 Per Week,2 bedrooms,2 bathrooms,1 parking space
438349744,SA,Unit,"1/8 Water Street, Semaphore",$340 per week,1 bedroom,1 bathroom,1 parking space
438349588,SA,House,"13 Burley Griffin Boulevard, Brompton",$620pw,3 bedrooms,1 bathroom,2 parking spaces
438349468,SA,House,"25A Wilson Avenue, Felixstow",$750 per week,4 bedrooms,3 bathrooms,1 parking space
438349288,SA,House,"12 Birdwood Avenue, Mount Gambier",$400 per week,3 bedrooms,1 bathroom,2 parking spaces
438349140,SA,House,"12A Cornell Street, Valley View",$650 per week,3 bedrooms,2 bathrooms,2 parking spaces
438348860,SA,House,"17 Golding Street, Port Pirie",$400 pw,3 bedrooms,1 bathroom,5 parking spaces
438348768,SA,Unit,"80/2 Ayliffes Road, St Marys",$440.00 per week,2 bedrooms,1 bathroom,1 parking space
438348756,SA,Townhouse,"UNIT 4/9 JOSE COURT, Para Hills West",$400 per week,3 bedrooms,1 bathroom,1 parking space
438348492,SA,Townhouse,"297 St Vincent Street, Port Adelaide",$650 pw,3 bedrooms,2 bathrooms,2 parking spaces
438348484,SA,House,"9 Pioneer Way, Eyre",$530 per week,4 bedrooms,2 bathrooms,2 parking spaces
438348460,SA,House,"37 Seaborough Road, Elizabeth Park",$490 per week,4 bedrooms,1 bathroom,2 parking spaces
438348356,SA,Townhouse,"11/366 South Terrace, Adelaide",$460 per week,2 bedrooms,1 bathroom,1 parking space
438348248,SA,Townhouse,"19 McKell Street, Kidman Park",$620 per week,3 bedrooms,3 bathrooms,2 parking spaces
438347788,SA,Apartment,"56/274 South, Adelaide",$475 per week,1 bathroom,2 parking spaces,
438347524,SA,House,"16 Dunlop Bvd, Lewiston",$850 per week,4 bedrooms,2 bathrooms,2 parking spaces
438345788,SA,House,"6 Waldron Street, Henley Beach South","$1,400 per week",4 bedrooms,3 bathrooms,2 parking spaces
435251455,SA,House,"434 Seaview Road, Henley Beach",$920 per week,4 bedrooms,2 bathrooms,3 parking spaces
434294919,SA,House,"4A Staffa Street, Broadview",$750 per week,4 bedrooms,2 bathrooms,4 parking spaces
422553342,SA,House,"4 Third Avenue, Bridgewater",$700 Per week,4 bedrooms,2 bathrooms,2 parking spaces
435908980,SA,House,"16A Greville Avenue, Flinders Park",$685 per week,3 bedrooms,2 bathrooms,1 parking space
433272594,SA,House,"110 Buchanan Drive, Woodforde",$650 per week,2 bedrooms,2 bathrooms,1 parking space
423107094,SA,Apartment,"1410/421 King William Street, Adelaide",$640 per week,2 bedrooms,1 bathroom,1 parking space
438227292,SA,House,"53 Wilson Street, Cowandilla",$610.00 pw,3 bedrooms,2 bathrooms,2 parking spaces
432597994,SA,House,"13A Owen Street, Seaton",$600 per week,3 bedrooms,2 bathrooms,1 parking space
434241399,SA,House,"72 Charles Street, Prospect",$600 per week,3 bedrooms,2 bathrooms,2 parking spaces
438291556,SA,House,"21 Gordon Street, Albert Park",$600 per week,3 bedrooms,1 bathroom,2 parking spaces
431534322,SA,Apartment,"13/9 Ebenezer Place, Adelaide",$600 per week,2 bedrooms,1 bathroom,1 parking space
434407035,SA,House,"2 Inglis Court, Port Augusta West",$550 per week,4 bedrooms,2 bathrooms,4 parking spaces
415958501,SA,House,"14 Padbury Road, Gilles Plains",$550 per week,3 bedrooms,1 bathroom,3 parking spaces
437788932,SA,House,"20 Cyclops Street, Munno Para",$520.00 Per Week,4 bedrooms,2 bathrooms,2 parking spaces
423468806,SA,Townhouse,"6/2 Greentree Place, Mawson Lakes",$480 per week,2 bedrooms,study,2 bathrooms
435895324,SA,Unit,"6/10 Minna Terrace, Semaphore Park",$470 per week,2 bedrooms,1 bathroom,1 parking space
421053566,SA,Unit,"4/5 Kintore Avenue, Prospect",$450 per week,2 bedrooms,1 bathroom,1 parking space
430850114,SA,Townhouse,"31/152 Montacute Road, Rostrevor",$,2 bedrooms,1 bathroom,1 parking space
430780646,SA,Unit,"1/12 Norman Street, Woodville",$400 per week,2 bedrooms,1 bathroom,2 parking spaces
433681323,SA,Unit,"2/56 Warren Avenue, Blair Athol",$400 per week,2 bedrooms,1 bathroom,1 parking space
418372666,SA,House,"376 Jenkins Avenue, Whyalla Jenkins",$380.00 per week,3 bedrooms,2 bathrooms,1 parking space
424393238,SA,House,"13 Shearwater Way, Thompson Beach",$300 per week,3 bedrooms,1 bathroom,3 parking spaces
422693626,SA,Unit,"2/133 Tassie Street, Port Augusta",$300 Per Week,2 bedrooms,1 bathroom,1 parking space
407328365,SA,Unit,"5 Barber Court, Port Augusta West",$285,2 bedrooms,1 bathroom,1 parking space
435646712,SA,Duplex/Semi-detached,"33 Thomas Street, Whyalla Stuart",$270.00 per week,3 bedrooms,1 bathroom,2 parking spaces
425701730,SA,Unit,"3/Unit 3 McCarthy Street, Port Augusta West",$250,1 bedroom,1 bathroom,1 parking space
438347448,SA,Townhouse,"2/65A High Street, Kensington",$730 per week,2 bedrooms,1 bathroom,1 parking space
438347428,SA,Apartment,"206/130 Churchill Road, Prospect",$520 per week,2 bedrooms,1 bathroom,1 parking space
438347420,SA,Apartment,"102/130 Churchill Road, Prospect",$520 per week,2 bedrooms,1 bathroom,1 parking space
438347356,SA,Apartment,"408 36 Hurtle Square, Adelaide",$680 per week,2 bedrooms,study,1 bathroom
438347252,SA,Unit,"2/54 Henley Beach Road, Henley Beach",$490 per week,1 bedroom,1 bathroom,1 parking space
438347176,SA,House,"351 Diagonal Road, Seacombe Gardens",$460 pw per week,2 bedrooms,1 bathroom,2 parking spaces
438346068,SA,House,"27 Gordon Street, Glenelg",$720 per week,3 bedrooms,1 bathroom,
438346048,SA,House,"48 Nolan Road, Lyrup",$400 Per Week,3 bedrooms,2 bathrooms,1 parking space
438345924,SA,Townhouse,"9/20 Green Street, Brompton",$590.00 pw,2 bedrooms,2 bathrooms,1 parking space
438345780,SA,House,"16 Graham Street, Goolwa North",$650 per week,5 bedrooms,3 bathrooms,11 parking spaces
438345776,SA,House,"23/10 Darby Lane, Mawson Lakes",$500 per week pw,2 bedrooms,study,1 bathroom
438345712,SA,House,"69B Addison Rd, Warradale",$625 per week,3 bedrooms,2 bathrooms,2 parking spaces
438345664,SA,House,"45 Burgoyne St, Roxby Downs",$450 per week,3 bedrooms,1 bathroom,4 parking spaces
438345476,SA,House,"108 Park Terrace, Salisbury Plain",$450 per week,3 bedrooms,1 bathroom,2 parking spaces
438345384,SA,House,"23a Danielle Drive, Salisbury Plain",$450.00 per week,3 bedrooms,1 bathroom,2 parking spaces
438345324,SA,House,"131 Wandearah Road, Port Pirie",$380 per week,3 bedrooms,1 bathroom,1 parking space
438345160,SA,Unit,"6/12 Mcquillan Avenue, Renown Park",$390 per week,2 bedrooms,1 bathroom,1 parking space
438345152,SA,House,"5 Helpmann Avenue, Mount Gambier",$450 pw,3 bedrooms,1 bathroom,3 parking spaces
438345120,SA,House,"102/171 Prospect Road, Prospect",$505.00 per week,2 bedrooms,1 bathroom,1 parking space
438345068,SA,House,"212 President Avenue, Andrews Farm",$520.00 Per Week,4 bedrooms,2 bathrooms,2 parking spaces
438344416,SA,Townhouse,"46B Lionel Avenue, Blair Athol",$595 per week,3 bedrooms,2 bathrooms,1 parking space
438344284,SA,Unit,"9/1a Winston Avenue, Cumberland Park",$420 per week,2 bedrooms,1 bathroom,1 parking space
438344244,SA,House,"16 Balmoral Road, Port Pirie",$290 per week,3 bedrooms,1 bathroom,2 parking spaces
438344112,SA,House,"30 Northbrook Circuit, Mount Barker",$620 per week,4 bedrooms,study,2 bathrooms
438344080,SA,House,"5/21 Gordon Street, Lyndoch",$270 per week,2 bedrooms,1 bathroom,1 parking space
438343904,SA,House,"1 Brendan Court, Campbelltown",$540 per Week,3 bedrooms,1 bathroom,2 parking spaces
438343664,SA,House,"19 Steeplechase Avenue, St Clair",$550 per week,2 bedrooms,1 bathroom,2 parking spaces
438343500,SA,House,"20 Chetwynd Street, West Beach",$825 per week,4 bedrooms,1 bathroom,2 parking spaces
438343276,SA,House,"2 Flavel Street, West Beach",$700/wk,4 bedrooms,2 bathrooms,3 parking spaces
438343244,SA,House,"3/15 Oval Avenue, Edwardstown",$475 per week,2 bedrooms,1 bathroom,1 parking space
438343176,SA,House,"10 Aston Link, Northgate",$650 per week,3 bedrooms,1 bathroom,2 parking spaces
438342980,SA,House,"Lot 666 Government Rd, Andamooka",$190 per week,3 bedrooms,1 bathroom,1 parking space
438342764,SA,House,"6 Chandada Street, Seaview Downs",$460 per week,3 bedrooms,1 bathroom,1 parking space
438342440,SA,Unit,"203/23 Frew Street, Adelaide",$363.75 pw,1 bedroom,1 bathroom,
438342288,SA,House,"5B Sheringa Avenue, Ingle Farm",500.00,3 bedrooms,study,2 bathrooms
438341984,SA,Unit,"3/20 Kingston Avenue, Daw Park",$440 per week,2 bedrooms,1 bathroom,1 parking space
438341808,SA,Townhouse,"12 Le Messurier Street, Port Adelaide",$620.00,2 bedrooms,2 bathrooms,1 parking space
438341560,SA,House,"29  Churinga Road, Aldgate",$600 per week,4 bedrooms,2 bathrooms,2 parking spaces
438341472,SA,Townhouse,"4/46A Robsart Street, Parkside",$450 per week,2 bedrooms,1 bathroom,1 parking space
438341420,SA,House,"37 Hazel Street, Goolwa Beach",$550 per week,4 bedrooms,2 bathrooms,
438341408,SA,Unit,"2/14 Argyle Street, Prospect",$420 per week,2 bedrooms,1 bathroom,1 parking space
438341364,SA,Unit,"C13/18 Bewes Street, Adelaide",$550 per week,2 bedrooms,1 bathroom,1 parking space
438341336,SA,Unit,"1/1099 North East Road, Ridgehaven",$450pw,2 bedrooms,1 bathroom,3 parking spaces
438341044,SA,House,"2/10 Rose Street, Smithfield Plains",$450pw,3 bedrooms,2 bathrooms,2 parking spaces
438340800,SA,House,"17 Garden Avenue, Burnside",$880 per week,3 bedrooms,2 bathrooms,5 parking spaces
438340776,SA,House,"45 Bellevue Circuit, Gulfview Heights","$1,100 per week",5 bedrooms,3 bathrooms,5 parking spaces
438340744,SA,House,"10 Arkaba Road, Aldgate",$800 per week,4 bedrooms,2 bathrooms,2 parking spaces
438340712,SA,House,"63 Jervois Street, South Plympton",$650 per week,3 bedrooms,2 bathrooms,4 parking spaces
438340688,SA,House,"574 Stebonheath Road, Davoren Park",$550 per week,3 bedrooms,2 bathrooms,1 parking space
438340616,SA,Apartment,"502/19-20 Adelphi Terrace, Glenelg North","1,800 per week",2 bedrooms,2 bathrooms,1 parking space
438340424,SA,House,"10 Wenlock Street, Brighton","$1,100 per week",3 bedrooms,study,2 bathrooms
438339800,SA,House,"11 O'dea Street, Whyalla Stuart",$260.00 per week,3 bedrooms,1 bathroom,2 parking spaces
438339588,SA,House,"5 Thomas Street, Croydon",$590 per week,3 bedrooms,1 bathroom,1 parking space
438339436,SA,Unit,"1/4 Holton Street, Glenside",$425 per week,2 bedrooms,1 bathroom,1 parking space
438339400,SA,House,"32 Bathurst Avenue, Moana",$500 per week,3 bedrooms,1 bathroom,1 parking space
438339392,SA,House,"9A Railway Terrace, Renmark",$410 per week,3 bedrooms,2 bathrooms,3 parking spaces
438339240,SA,House,"57 Harvey Avenue, Netley",$700 per week,3 bedrooms,study,1 bathroom
438339148,SA,House,"25 Struan Avenue, Prospect",$750 per week,3 bedrooms,1 bathroom,4 parking spaces
438339140,SA,House,"42A Tiliqua Crescent, Roxby Downs",$320 per week,3 bedrooms,1 bathroom,2 parking spaces
438339124,SA,House,"1 Ferry Avenue, Plympton Park",$680 per week,3 bedrooms,2 bathrooms,2 parking spaces
438338672,SA,House,"6 Raffles Crescent, Plympton",$720 per week,4 bedrooms,1 bathroom,2 parking spaces
438338276,SA,House,"4B Buttery Avenue, Rostrevor",$680 per week,3 bedrooms,2 bathrooms,2 parking spaces
438338264,SA,House,"25A Wandana Avenue, Gilles Plains",$600.00 Per Week,3 bedrooms,2 bathrooms,1 parking space
438338200,SA,Townhouse,"Address available on request, Adelaide",$750 per week,3 bedrooms,study,2 bathrooms
